66,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,34,32,63,66,62,59,59,63,0,0,0,0,0,0,0,0,0,0,0,59,63,29,18,34,32,33,75,0,0,0,0,0,0,0,0,0,0,0,0,59,52,76,48,48,50,52,52,59,0
66,41,42,31,66,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,63,62,42,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,68,42,33,59,56,66,41,41,59,63,41,59,63,62,41,75,0,0,0,59,52,52,50,52,52,42,0,0,0
66,41,41,41,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,34,32,63,59,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,41,59,74,63,3872,59,41,63,66,62,59,63,66,59,63,59,75,0,0,59,52,76,48,48,50,52,59,0,0
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,31,32,63,58,33,42,68,63,66,62,59,75,0,0,0,0,0,0,0,59,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,52,76,48,48,50,50,52,59,0
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,31,42,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,63,66,59,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,52,76,48,52,52,42,0,0,0
66,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,34,33,59,42,63,59,75,0,0,0,0,0,0,0,0,0,0,0,0,59,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,52,76,48,11,76,48,50,52,59
63,63,66,62,59,41,41,74,66,59,63,66,41,0,0,0,0,0,0,0,41,59,59,30,32,63,66,59,0,0,0,0,0,0,0,0,0,0,0,0,66,59,74,63,66,59,62,34,41,75,0,0,0,0,0,0,0,0,0,0,59,52,50,52,76,48,48,50,52,59
66,62,59,34,63,66,42,0,0,0,0,0,0,0,0,0,0,0,0,0,42,56,62,62,42,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,63,66,62,62,42,75,0,0,0,0,0,0,0,0,0,0,0,0,0,42,52,50,48,50,52,52,42,0,0
41,30,66,42,63,66,59,59,73,32,0,0,0,0,0,0,0,0,0,0,32,59,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,42,31,32,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,52,42,0,0,0,0,0,0,0
66,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,63,66,62,59,59,30,0,0,0,0,0,0,0,0,0,0,0,0,0,59,30,66,62,59,59,75,0,0,0,0,0,0,0,0,0,0,0,0,0,59,52,52,50,52,59,0,0,0,0
66,62,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,34,32,63,42,41,41,41,68,41,41,41,41,75,0,0,0,0,0,0,59,52,59,0,0,0,0,0,0,0
66,62,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,34,63,66,62,59,32,0,0,0,0,0,0,0,0,0,0,0,0,0,59,32,59,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,52,76,48,50,52,52,59,0,0
18,30,66,59,63,3872,62,59,68,42,0,0,0,0,0,0,0,0,0,0,42,63,42,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,63,3872,62,59,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,52,52,50,52,52,42,0,0,0
63,3872,59,30,66,59,63,42,74,66,59,63,42,74,68,0,0,0,0,0,68,66,59,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,63,42,74,18,31,18,30,62,56,54,66,42,63,59,75,0,0,0,0,59,52,52,50,52,42,0,0,0,0
58,74,66,41,42,34,66,0,0,0,0,0,0,0,0,0,0,0,0,0,66,59,63,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,59,29,34,66,62,59,63,59,75,0,0,0,0,0,0,0,0,0,0,59,52,48,50,52,52,59,0,0,0
41,34,66,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,29,18,34,58,62,63,68,18,30,33,18,58,58,63,3872,59,58,62,59,59,52,59,0,0,0,0,0,0,0
42,31,63,66,59,63,66,62,59,0,0,0,0,0,0,0,0,0,0,0,59,63,66,62,59,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,63,59,68,59,63,3872,59,75,0,0,0,0,0,0,0,0,0,0,0,59,52,52,50,52,52,59,0,0,0
66,59,59,68,62,34,59,59,0,0,0,0,0,0,0,0,0,0,0,0,59,63,62,42,63,66,59,34,63,66,59,63,0,0,0,0,0,0,0,0,59,63,59,41,59,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,52,52,76,48,50,52,52,59,0
3872,62,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,63,41,30,66,62,59,63,0,0,0,0,0,0,0,0,0,0,0,0,59,63,3872,59,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,52,52,76,48,52,52,62,0,0
66,3872,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,31,32,33,63,66,59,75,0,0,0,0,0,0,0,0,0,0,0,0,59,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,52,76,48,48,48,50,52,59,0
66,42,34,63,66,62,59,59,59,74,62,56,66,59,63,59,74,68,0,0,68,66,59,42,34,63,66,0,0,0,0,0,0,0,0,0,0,0,0,0,63,66,59,63,56,66,59,63,62,59,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,62,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,63,62,42,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,74,66,43,59,63,66,58,62,42,58,32,74,34,66,62,59,63,66,42,59,52,52,50,52,42,0,0,0,0
63,66,59,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,59,34,32,63,62,42,0,0,0,0,0,0,0,0,0,0,0,0,0,62,42,63,59,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,52,76,48,48,50,52,62,0,0
66,62,62,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,30,32,32,63,66,59,59,63,0,0,0,0,0,0,0,0,0,0,0,59,63,62,41,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,52,76,48,48,48,50,52,52,59
63,66,41,59,34,68,62,59,63,66,59,74,3872,42,63,66,59,34,66,59,34,66,59,68,59,63,66,0,0,0,0,0,0,0,0,0,0,0,0,0,63,66,62,41,42,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,52,52,50,52,42,0,0,0,0
66,62,59,63,66,59,34,32,63,66,67,74,63,41,41,41,74,27,0,0,27,66,59,34,3872,62,59,0,0,0,0,0,0,0,0,0,0,0,0,0,62,59,59,(,27,41,42,34,32,63,42,),56,54,66,41,30,66,41,75,59,52,76,48,52,59,0,0,0,0
41,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,59,30,66,62,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,59,63,62,59,42,75,0,0,0,0,0,0,0,0,0,0,0,0,0,59,52,76,48,52,52,59,0,0,0
18,34,66,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,63,66,62,59,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,52,48,50,52,59,0,0,0,0
42,63,41,58,34,58,63,62,42,0,0,0,0,0,0,0,0,0,0,0,42,32,63,62,68,62,42,75,0,0,0,0,0,0,0,0,0,0,0,0,42,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,52,52,48,50,52,42,0,0,0
66,33,62,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,30,66,43,58,32,63,66,59,75,0,0,0,0,0,0,0,0,0,0,59,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,52,76,48,52,48,50,52,59,0
3872,62,41,30,58,32,63,66,41,59,0,0,0,0,0,0,0,0,0,0,59,63,59,42,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,58,63,66,42,29,34,33,42,63,41,(,58,58,58,63,18,31,),75,59,52,52,50,52,42,0,0,0,0
66,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,63,41,34,32,63,33,59,75,0,0,0,0,0,0,0,0,0,0,0,59,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,52,52,76,48,48,50,52,59,0
66,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,63,66,59,59,59,30,33,63,66,62,59,75,0,0,0,0,0,0,0,59,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,52,52,76,48,48,50,52,59,0
66,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,34,32,63,3872,59,75,0,0,0,0,0,0,0,0,0,0,0,0,0,59,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,52,76,48,48,50,52,59,0,0
66,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,32,63,66,42,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,30,66,62,59,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,52,52,48,50,52,42,0,0,0
66,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,63,59,39,59,30,32,32,63,42,0,0,0,0,0,0,0,0,0,0,63,42,33,58,44,63,66,67,42,75,0,0,0,0,0,0,0,0,0,0,59,52,52,76,48,48,48,50,52,52
66,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,34,66,59,63,33,66,62,59,63,0,0,0,0,0,0,0,0,0,0,59,63,59,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,52,76,48,50,76,48,52,59,0
63,66,62,59,74,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,59,32,63,66,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,34,62,62,59,68,42,42,56,54,59,63,66,41,41,74,29,30,27,59,52,52,48,50,52,59,0,0,0
59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,68,59,34,62,56,59,63,0,0,0,0,0,0,0,0,0,0,0,0,59,63,59,59,63,59,59,63,66,59,59,59,59,75,0,0,0,0,0,0,59,52,76,48,17,50,52,52,59,0
66,59,63,42,63,41,41,41,31,32,66,59,29,30,59,34,42,0,0,0,42,56,54,59,63,66,59,75,0,0,0,0,0,0,0,0,0,0,0,0,59,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,52,48,76,48,48,52,50,52,59
41,39,62,67,42,63,66,0,0,0,0,0,0,0,0,0,0,0,0,0,66,59,63,62,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,42,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,52,52,50,52,42,0,0,0,0
66,59,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,30,66,33,33,33,59,27,0,0,0,0,0,0,0,0,0,0,0,0,59,27,18,42,58,68,30,66,59,59,63,66,59,75,0,0,0,0,0,0,59,52,76,48,52,52,59,0,0,0
18,30,63,66,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,63,42,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,28,31,58,32,56,54,62,41,62,42,75,0,0,0,0,0,0,0,0,59,52,52,50,52,52,42,0,0,0
18,30,66,59,63,62,59,63,62,59,63,42,0,0,0,0,0,0,0,0,42,32,63,66,62,59,75,0,0,0,0,0,0,0,0,0,0,0,0,0,59,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,52,52,48,50,52,59,0,0,0
63,62,59,74,59,32,63,63,66,59,58,56,54,3872,42,63,66,62,0,0,62,59,63,66,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,59,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,52,52,50,52,59,0,0,0,0
66,62,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,34,32,63,66,59,75,0,0,0,0,0,0,0,0,0,0,0,0,0,59,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,52,76,48,48,50,52,59,0,0
62,59,63,66,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,32,63,66,67,41,59,68,0,0,0,0,0,0,0,0,0,0,0,0,59,68,66,59,42,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,52,50,52,76,48,50,52,52,59
41,34,63,66,42,54,32,56,66,43,59,63,66,59,74,29,31,59,54,32,66,59,32,63,66,62,59,42,0,0,0,0,0,0,0,0,0,0,0,0,59,42,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,52,52,48,50,52,42,0,0,0
66,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,31,32,32,63,66,62,59,63,0,0,0,0,0,0,0,0,0,0,0,59,63,66,62,59,42,63,41,41,75,0,0,0,0,0,0,0,0,0,0,42,52,76,48,48,48,50,52,52,59
66,41,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,28,34,62,42,63,33,63,62,42,63,66,59,34,32,63,66,59,68,0,59,68,30,33,32,63,41,75,0,0,0,0,0,0,0,0,0,0,0,0,59,52,52,76,48,48,48,50,52,59
66,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,63,66,59,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,30,66,59,63,28,30,63,66,59,75,0,0,0,0,0,0,0,0,0,59,52,52,50,52,59,0,0,0,0
66,62,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,34,32,63,66,62,62,59,63,0,0,0,0,0,0,0,0,0,0,0,59,63,59,63,66,59,63,66,59,59,75,0,0,0,0,0,0,0,0,0,59,52,76,48,48,50,52,59,0,0
66,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,30,42,63,66,62,59,75,0,0,0,0,0,0,0,0,0,0,0,0,59,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,52,76,48,52,50,52,59,0,0
66,62,41,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,34,63,66,59,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,63,41,41,41,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,52,76,48,50,52,59,0,0,0
66,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,63,66,62,59,34,66,33,59,63,3872,59,63,66,62,59,59,68,0,0,59,68,34,56,54,58,75,0,0,0,0,0,0,0,0,0,0,0,0,0,59,52,52,76,48,48,50,52,50,52
66,41,41,58,34,66,59,63,33,62,59,63,41,63,66,41,41,30,63,66,59,32,63,66,67,41,41,59,75,0,0,0,0,0,0,0,0,0,0,0,59,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,52,52,48,50,52,59,0,0,0
63,66,59,65,31,62,59,42,68,66,59,0,0,0,0,0,0,0,0,0,59,63,41,42,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,52,52,50,52,42,0,0,0,0
58,18,31,58,74,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,59,68,59,32,63,66,59,0,0,0,0,0,0,0,0,0,0,0,0,66,59,30,63,66,59,74,33,18,58,56,54,42,74,68,33,66,42,63,63,33,52,52,52,48,50,52,52,59,0
